n1.name,n1.identifier,n2.name,n2.identifier,r.cell_line,r.pubmed_id,r.source,r.statistic_score
MMS2,852793,RAD52,854976,null,19496932,Low Throughput,0.8
MMS2,852793,RAD30,852028,null,22244334,Low Throughput,0.8
MMS2,852793,RAD54,852713,null,19496932,Low Throughput,0.8
MMS2,852793,REV3,855936,null,22244334,Low Throughput,0.8
MMS2,852793,RAD51,856831,null,19496932,Low Throughput,0.8
MMS2,852793,REV7,854667,null,22244334,Low Throughput,0.8
RPS14A,850397,RPS14B,853248,null,8293976,Low Throughput,0.8
YAP1802,853157,SLA2,855478,null,14704157,Low Throughput,0.8
COY1,853675,SGM1,853598,null,31073031,Low Throughput,0.8
COY1,853675,RUD3,854391,null,31073031,Low Throughput,0.8
NUP100,853796,GLE1,851320,null,8970155,Low Throughput,0.8
SAS2,855157,RPD3,855386,null,20133733,Low Throughput,0.8
JNM1,855339,OCT1,853724,null,18194531,High Throughput,0.5
JNM1,855339,LDB16,850351,null,18194531,High Throughput,0.5
JNM1,855339,YPK1,853733,null,18194531,High Throughput,0.5
JNM1,855339,PMP3,851869,null,18194531,High Throughput,0.5
JNM1,855339,CLA4,855418,null,18194531,High Throughput,0.5
JNM1,855339,RPS6A,856015,null,18194531,High Throughput,0.5
JNM1,855339,VPS35,853287,null,14764870,High Throughput,0.5
JNM1,855339,VAM6,851482,null,18194531,High Throughput,0.5
JNM1,855339,RPS27A,853700,null,18194531,High Throughput,0.5
JNM1,855339,NGL2,855329,null,18194531,High Throughput,0.5
JNM1,855339,IMG1,850413,null,18194531,High Throughput,0.5
JNM1,855339,TPO5,853680,null,18194531,High Throughput,0.5
JNM1,855339,UME6,851788,null,18194531,High Throughput,0.5
JNM1,855339,TCD1,856392,null,18194531,High Throughput,0.5
JNM1,855339,RPL16B,855655,null,14764870,High Throughput,0.5
JNM1,855339,ATP11,855401,null,18194531,High Throughput,0.5
JNM1,855339,QDR2,854685,null,18194531,High Throughput,0.5
JNM1,855339,PFA4,854159,null,18194531,High Throughput,0.5
JNM1,855339,RPL35B,851419,null,18194531,High Throughput,0.5
JNM1,855339,ATP20,856131,null,18194531,High Throughput,0.5
JNM1,855339,EAF7,855586,null,18194531,High Throughput,0.5
JNM1,855339,HER2,855338,null,18194531,High Throughput,0.5
JNM1,855339,RPS21A,853931,null,18194531,High Throughput,0.5
JNM1,855339,TGS1,855946,null,18194531,High Throughput,0.5
JNM1,855339,BEM2,856899,null,18194531,High Throughput,0.5
JNM1,855339,PAC10,852969,null,14764870,High Throughput,0.5
JNM1,855339,RPL2A,850590,null,18194531,High Throughput,0.5
JNM1,855339,FAB1,850574,null,18194531,High Throughput,0.5
JNM1,855339,ARC18,851085,null,18194531,High Throughput,0.5
JNM1,855339,NOP12,854116,null,18194531,High Throughput,0.5
JNM1,855339,SPS2,852134,null,18194531,High Throughput,0.5
JNM1,855339,RPL20A,855283,null,18194531,High Throughput,0.5
JNM1,855339,BOI2,856850,null,18194531,High Throughput,0.5
JNM1,855339,BRE5,855787,null,18194531,High Throughput,0.5
JNM1,855339,SLT2,856425,null,18194531,High Throughput,0.5
JNM1,855339,URM1,854809,null,18194531,High Throughput,0.5
JNM1,855339,RPL9A,852730,null,18194531,High Throughput,0.5
JNM1,855339,LIP2,850940,null,18194531,High Throughput,0.5
JNM1,855339,LTE1,851209,null,14764870,High Throughput,0.5
JNM1,855339,MRPL36,852419,null,18194531,High Throughput,0.5
JNM1,855339,ELP2,853114,null,18194531,High Throughput,0.5
JNM1,855339,EMP24,852675,null,18194531,High Throughput,0.5
JNM1,855339,CLB4,850907,null,14764870,High Throughput,0.5
JNM1,855339,GAS1,855355,null,18194531,High Throughput,0.5
JNM1,855339,ECM21,852173,null,18194531,High Throughput,0.5
JNM1,855339,TUB3,854915,null,18194531,High Throughput,0.5
JNM1,855339,MRE11,855264,null,18194531,High Throughput,0.5
JNM1,855339,CCZ1,852428,null,18194531,High Throughput,0.5
JNM1,855339,TUM1,854425,null,18194531,High Throughput,0.5
JNM1,855339,CIN2,855835,null,18194531,High Throughput,0.5
JNM1,855339,RPA34,853293,null,18194531,High Throughput,0.5
JNM1,855339,MON1,852753,null,18194531,High Throughput,0.5
JNM1,855339,PET8,855729,null,18194531,High Throughput,0.5
JNM1,855339,PIM1,852259,null,18194531,High Throughput,0.5
JNM1,855339,CPR6,850914,null,14764870,High Throughput,0.5
JNM1,855339,RPS24A,856805,null,18194531,High Throughput,0.5
JNM1,855339,ELP6,855360,null,18194531,High Throughput,0.5
JNM1,855339,GIN4,852119,null,18194531,High Throughput,0.5
JNM1,855339,MGS1,855503,null,18194531,High Throughput,0.5
JNM1,855339,KAR9,855859,null,14764870,High Throughput,0.5
JNM1,855339,UBR1,853096,null,18194531,High Throughput,0.5
JNM1,855339,CIN8,856648,null,14764870,High Throughput,0.5
JNM1,855339,IKI3,851100,null,18194531,High Throughput,0.5
JNM1,855339,MRPL7,851823,null,18194531,High Throughput,0.5
JNM1,855339,PRC1,855343,null,18194531,High Throughput,0.5
JNM1,855339,CIK1,855238,null,18194531,High Throughput,0.5
JNM1,855339,MET13,852752,null,18194531,High Throughput,0.5
JNM1,855339,RCY1,853226,null,18194531,High Throughput,0.5
JNM1,855339,MRPL28,852073,null,18194531,High Throughput,0.5
JNM1,855339,GOT1,855337,null,18194531,High Throughput,0.5
JNM1,855339,YGR237C,853152,null,18194531,High Throughput,0.5
JNM1,855339,SDH1,853709,null,18194531,High Throughput,0.5
JNM1,855339,ALK1,852863,null,18194531,High Throughput,0.5
JNM1,855339,SIC1,850768,null,18194531,High Throughput,0.5
JNM1,855339,YGL081W,852799,null,18194531,High Throughput,0.5
JNM1,855339,LSM1,853318,null,18194531,High Throughput,0.5
JNM1,855339,AVT3,853710,null,18194531,High Throughput,0.5
JNM1,855339,RPL12B,852026,null,18194531,High Throughput,0.5
JNM1,855339,YMR295C,855341,null,18194531,High Throughput,0.5
JNM1,855339,IRC3,851932,null,18194531,High Throughput,0.5
JNM1,855339,BNA5,850933,null,18194531,High Throughput,0.5
JNM1,855339,CAX4,852924,null,18194531,High Throughput,0.5
JNM1,855339,RPS19B,855414,null,18194531,High Throughput,0.5
JNM1,855339,EXO5,852461,null,18194531,High Throughput,0.5
JNM1,855339,RTT109,850658,null,18194531,High Throughput,0.5
JNM1,855339,TPS2,851646,null,18194531,High Throughput,0.5
JNM1,855339,PRO1,851894,null,18194531,High Throughput,0.5
JNM1,855339,PMC1,852878,null,18194531,High Throughput,0.5
JNM1,855339,EST1,850934,null,18194531,High Throughput,0.5
JNM1,855339,DBR1,853708,null,18194531,High Throughput,0.5
JNM1,855339,MTG1,855122,null,18194531,High Throughput,0.5
JNM1,855339,ELP4,856002,null,18194531,High Throughput,0.5
JNM1,855339,SWR1,851934,null,18194531,High Throughput,0.5
JNM1,855339,FLO11,854836,null,18194531,High Throughput,0.5
JNM1,855339,VAM3,854273,null,18194531,High Throughput,0.5
JNM1,855339,ACB1,852925,null,18194531,High Throughput,0.5
JNM1,855339,PAT1,850440,null,14764870,High Throughput,0.5
JNM1,855339,SHE4,854200,null,18194531,High Throughput,0.5
JNM1,855339,UBP9,856835,null,18194531,High Throughput,0.5
JNM1,855339,MRPL33,855330,null,18194531,High Throughput,0.5
JNM1,855339,CSC1,850942,null,18194531,High Throughput,0.5
JNM1,855339,SEC28,854734,null,18194531,High Throughput,0.5
JNM1,855339,RCK1,852719,null,18194531,High Throughput,0.5
JNM1,855339,RPS16A,855174,null,18194531,High Throughput,0.5
JNM1,855339,KAR3,856263,null,14764870,High Throughput,0.5
JNM1,855339,TOP3,850935,null,18194531,High Throughput,0.5
JNM1,855339,AEP2,855325,null,18194531,High Throughput,0.5
JNM1,855339,LPD1,850527,null,18194531,High Throughput,0.5
JNM1,855339,MCR1,853707,null,18194531,High Throughput,0.5
JNM1,855339,ILM1,853582,null,18194531,High Throughput,0.5
JNM1,855339,VPS73,852774,null,18194531,High Throughput,0.5
JNM1,855339,MGA1,853164,null,18194531,High Throughput,0.5
JNM1,855339,MEH1,853876,null,18194531,High Throughput,0.5
JNM1,855339,FKS1,851055,null,18194531,High Throughput,0.5
JNM1,855339,SSN8,855706,null,18194531,High Throughput,0.5
JNM1,855339,GIM5,854879,null,14764870,High Throughput,0.5
JNM1,855339,GUT2,854651,null,18194531,High Throughput,0.5
JNM1,855339,PDR3,852278,null,18194531,High Throughput,0.5
JNM1,855339,TPM1,855645,null,18194531,High Throughput,0.5
JNM1,855339,TDA1,855336,null,18194531,High Throughput,0.5
JNM1,855339,KIP3,852655,null,14764870,High Throughput,0.5
SPC24,855144,SST2,851173,null,15998715,High Throughput,0.5
SPC24,855144,RTT103,851884,null,15998715,High Throughput,0.5
SPC24,855144,CHL4,851841,null,15998715,High Throughput,0.5
SPC24,855144,CTF19,856089,null,15998715,High Throughput,0.5
SPC24,855144,HCM1,850429,null,15998715,High Throughput,0.5
SPC24,855144,GIM3,855569,null,15998715,High Throughput,0.5
SPC24,855144,CTK2,853450,null,15998715,High Throughput,0.5
SPC24,855144,LSM7,855575,null,15998715,High Throughput,0.5
SPC24,855144,SPC25,856738,null,11266451,Low Throughput,0.8
SPC24,855144,YKE2,850897,null,15998715,High Throughput,0.5
SPC24,855144,APQ12,854771,null,15998715,High Throughput,0.5
SPC24,855144,MAD2,853422,null,22870406,Low Throughput,0.8
SPC24,855144,IML3,852404,null,15998715,High Throughput,0.5
SSQ1,851084,JAC1,852866,null,16551614,Low Throughput,0.8
SSQ1,851084,NFU1,853826,null,10468587,Low Throughput,0.8
ERG6,855003,UPC2,851799,null,16702413,Low Throughput,0.8
ERG6,855003,ECM22,850928,null,16702413,Low Throughput,0.8
CAR2,851158,PRO1,851894,null,16941010,High Throughput,0.5
CAR2,851158,GAP1,853912,null,16941010,High Throughput,0.5
CAR2,851158,PUT4,854530,null,16941010,High Throughput,0.5
CAR2,851158,PRO2,854501,null,16941010,High Throughput,0.5
GPM2,851541,GPM3,854098,null,16941010,High Throughput,0.5
RAD57,851567,RAD6,852822,null,16487579,High Throughput,0.5
RAD57,851567,DIA2,854247,null,16487579,High Throughput,0.5
RAD57,851567,SOD1,853568,null,16487579,High Throughput,0.5
ECM21,852173,LDB19,854500,null,23599894,Low Throughput,0.8
DBP5,854211,RPL34B,854759,null,18689878,High Throughput,0.5
DBP5,854211,ASF1,853327,null,18689878,High Throughput,0.5
DBP5,854211,BUR2,850923,null,18689878,High Throughput|Low Throughput,0.9
DBP5,854211,SSE1,855998,null,18689878,High Throughput|Low Throughput,0.9
DBP5,854211,SLX9,852972,null,18689878,High Throughput|Low Throughput,0.9
DBP5,854211,LRP1,856481,null,18689878,High Throughput|Low Throughput,0.9
DBP5,854211,CSG2,852324,null,18689878,High Throughput,0.5
DBP5,854211,CIK1,855238,null,18689878,High Throughput|Low Throughput,0.9
DBP5,854211,UBP3,856895,null,18689878,High Throughput|Low Throughput,0.9
DBP5,854211,HMI1,854058,null,18689878,High Throughput,0.5
DBP5,854211,GCN3,853896,null,18689878,High Throughput,0.5
DBP5,854211,HTZ1,854150,null,18689878,High Throughput,0.5
DBP5,854211,APQ12,854771,null,18689878,High Throughput|Low Throughput,0.9
DBP5,854211,LSM1,853318,null,18689878,High Throughput|Low Throughput,0.9
DBP5,854211,NUP85,853499,null,9564048,Low Throughput,0.8
DBP5,854211,FYV12,854355,null,18689878,High Throughput,0.5
DBP5,854211,CCR4,851212,null,18689878,High Throughput|Low Throughput,0.9
DBP5,854211,SSD1,851887,null,18689878,High Throughput|Low Throughput,0.9
DBP5,854211,BUR6,856904,null,12686617,Low Throughput,0.8
DBP5,854211,DEG1,850550,null,18689878,High Throughput,0.5
DBP5,854211,ZAP1,853390,null,18689878,High Throughput,0.5
DBP5,854211,SNF6,856360,null,18689878,High Throughput,0.5
DBP5,854211,TMA19,853809,null,18689878,High Throughput,0.5
DBP5,854211,URM1,854809,null,18689878,High Throughput,0.5
DBP5,854211,UBP14,852349,null,18689878,High Throughput|Low Throughput,0.9
DBP5,854211,ZDS2,854931,null,15619606,Low Throughput,0.8
DBP5,854211,SPT4,852955,null,18689878,High Throughput,0.5
DBP5,854211,SAC3,851737,null,18689878,High Throughput|Low Throughput,0.9
DBP5,854211,RPS19B,855414,null,18689878,High Throughput|Low Throughput,0.9
DBP5,854211,NUP42,851774,null,9564048,Low Throughput,0.8
DBP5,854211,RTT109,850658,null,18689878,High Throughput,0.5
DBP5,854211,SBP1,856351,null,18689878,High Throughput,0.5
DBP5,854211,PAT1,850440,null,18689878,High Throughput|Low Throughput,0.9
DBP5,854211,YDJ1,855661,null,18689878,High Throughput|Low Throughput,0.9
DBP5,854211,RAD6,852822,null,18689878,High Throughput,0.5
DBP5,854211,NUP60,851263,null,18689878,High Throughput|Low Throughput,0.9
DBP5,854211,DST1,852839,null,18689878,High Throughput|Low Throughput,0.9
DBP5,854211,NUP84,851441,null,18689878,High Throughput|Low Throughput,0.9
DBP5,854211,LEO1,854290,null,18689878,High Throughput,0.5
DBP5,854211,RPL35A,851336,null,18689878,High Throughput,0.5
DBP5,854211,CSE2,855744,null,18689878,High Throughput,0.5
DBP5,854211,SWC3,851222,null,18689878,High Throughput,0.5
DBP5,854211,LSM6,851984,null,18689878,High Throughput|Low Throughput,0.9
DBP5,854211,BEM2,856899,null,18689878,High Throughput|Low Throughput,0.9
DBP5,854211,ZDS1,855316,null,15619606,Low Throughput,0.8
DBP5,854211,XRN1,852702,null,18689878,High Throughput|Low Throughput,0.9
DBP5,854211,PHO85,856076,null,18689878,High Throughput,0.5
DBP5,854211,SIT4,851513,null,18689878,High Throughput|Low Throughput,0.9
DBP5,854211,ELP2,853114,null,18689878,High Throughput,0.5
DBP5,854211,THP3,856158,null,18689878,High Throughput,0.5
DBP5,854211,DIG1,856058,null,18689878,High Throughput,0.5
DBP5,854211,ARP6,850774,null,18689878,High Throughput,0.5
DBP5,854211,GRS1,852418,null,18689878,High Throughput,0.5
DBP5,854211,RPA34,853293,null,18689878,High Throughput,0.5
DBP5,854211,CTK1,853718,null,18689878,High Throughput|Low Throughput,0.9
DBP5,854211,YAF9,855616,null,18689878,High Throughput|Low Throughput,0.9
DBP5,854211,LSM7,855575,null,18689878,High Throughput|Low Throughput,0.9
DBP5,854211,NUP145,852788,null,9564048,Low Throughput,0.8
DBP5,854211,CTK2,853450,null,18689878,High Throughput|Low Throughput,0.9
DBP5,854211,KAR3,856263,null,18689878,High Throughput|Low Throughput,0.9
DBP5,854211,GLE1,851320,null,9564048,Low Throughput,0.8
DBP5,854211,UBR2,850711,null,18689878,High Throughput,0.5
DBP5,854211,HTA1,851811,null,18689878,High Throughput|Low Throughput,0.9
DBP5,854211,HAL5,853274,null,18689878,High Throughput,0.5
DBP5,854211,EXO1,854198,null,18689878,High Throughput,0.5
DBP5,854211,EFG1,853188,null,18689878,High Throughput,0.5
DBP5,854211,BAS1,853974,null,18689878,High Throughput|Low Throughput,0.9
DBP5,854211,MAC1,855035,null,18689878,High Throughput,0.5
DBP5,854211,MEH1,853876,null,18689878,High Throughput,0.5
DBP5,854211,THP1,854082,null,18689878,High Throughput|Low Throughput,0.9
DBP5,854211,SWR1,851934,null,18689878,High Throughput,0.5
DBP5,854211,NUP188,854868,null,18689878,High Throughput|Low Throughput,0.9
DBP5,854211,NUP159,854691,null,9564048,Low Throughput,0.8
DBP5,854211,NUP133,853957,null,18689878,High Throughput|Low Throughput,0.9
DBP5,854211,SPI1,856893,null,18689878,High Throughput,0.5
DBP5,854211,RNA1,855275,null,9564048,Low Throughput,0.8
DBP5,854211,HDA1,855710,null,18689878,High Throughput,0.5
DBP5,854211,IES4,854361,null,18689878,High Throughput,0.5
DBP5,854211,RPL39,853250,null,18689878,High Throughput|Low Throughput,0.9
DBP5,854211,MTQ2,851718,null,18689878,High Throughput,0.5
DBP5,854211,PEX6,855387,null,18689878,High Throughput,0.5
DBP5,854211,SWI6,850879,null,18689878,High Throughput,0.5
DBP5,854211,YBR259W,852562,null,18689878,High Throughput,0.5
DBP5,854211,SRB2,856437,null,18689878,High Throughput|Low Throughput,0.9
DBP5,854211,VPS72,852096,null,18689878,High Throughput|Low Throughput,0.9
DBP5,854211,RTC2,852444,null,18689878,High Throughput,0.5
DBP5,854211,SET2,853271,null,18689878,High Throughput,0.5
DBP5,854211,REF2,851776,null,18689878,High Throughput,0.5
DBP5,854211,MFT1,854940,null,18689878,High Throughput,0.5
DBP5,854211,NBP2,851740,null,18689878,High Throughput,0.5
ORC5,855460,RAD55,851648,null,15238513,Low Throughput,0.8
ORC5,855460,DCC1,850344,null,15238513,Low Throughput,0.8
ORC5,855460,CTF8,856598,null,15238513,Low Throughput,0.8
ORC5,855460,CIK1,855238,null,15238513,Low Throughput,0.8
ORC5,855460,SRS2,853353,null,15238513,Low Throughput,0.8
ORC5,855460,MRC1,850297,null,15238513,Low Throughput,0.8
ORC5,855460,CSM3,855067,null,15238513,Low Throughput,0.8
ORC5,855460,HST3,854190,null,15238513,Low Throughput,0.8
ORC5,855460,FUN30,851214,null,15238513,Low Throughput,0.8
ORC5,855460,RFC1,854392,null,15238513,Low Throughput,0.8
ORC5,855460,SUM1,851905,null,15238513,Low Throughput,0.8
ORC5,855460,HAT2,856654,null,15238513,Low Throughput,0.8
ORC5,855460,MCM7,852501,null,7579692,Low Throughput,0.8
ORC5,855460,ORC2,852352,null,7579692,Low Throughput,0.8
ORC5,855460,ISW1,852547,null,15238513,Low Throughput,0.8
ORC5,855460,CTF4,856254,null,15238513,Low Throughput,0.8
ORC5,855460,MCM4,856130,null,7579692,Low Throughput,0.8
ORC5,855460,HST1,854086,null,15238513,Low Throughput,0.8
ORC5,855460,RTT103,851884,null,15238513,Low Throughput,0.8
ORC5,855460,CTF18,855102,null,15238513,Low Throughput,0.8
ORC5,855460,HAT1,856106,null,15238513,Low Throughput,0.8
ORC5,855460,HHT2,855700,null,17880717,Low Throughput,0.8
RRP5,855269,MAK21,851632,null,23209026,Low Throughput,0.8
RRP5,855269,REX4,854075,null,12364601,Low Throughput,0.8
RRP5,855269,NOC2,854381,null,23209026,Low Throughput,0.8
HHF1,852294,ASF1,853327,null,17107956,Low Throughput,0.8
VPS74,851978,CDC34,851624,null,11957109,Low Throughput,0.8
SER3,856814,SER33,854736,null,16941010,High Throughput,0.5
RSP5,856862,PAN1,854822,null,9055070,Low Throughput,0.8
RSP5,856862,IWR1,851442,null,28258010,Low Throughput,0.8
BZZ1,856514,MYO3,853729,null,12391157,Low Throughput,0.8
BZZ1,856514,MYO5,855136,null,12391157,Low Throughput,0.8
CET1,855873,SPT5,854999,null,12556496,Low Throughput,0.8
CET1,855873,SPT4,852955,null,12556496,Low Throughput,0.8
PDI1,850314,YET3,851487,null,19233841,High Throughput,0.5
PDI1,850314,RIM8,852837,null,19233841,High Throughput,0.5
PDI1,850314,CCZ1,852428,null,19233841,High Throughput|Low Throughput,0.9
PDI1,850314,DSC3,854398,null,19233841,High Throughput,0.5
PDI1,850314,DIP5,855863,null,19233841,High Throughput,0.5
PDI1,850314,VMS1,851618,null,19233841,High Throughput,0.5
PDI1,850314,RIM101,856358,null,19233841,High Throughput,0.5
PDI1,850314,YUR1,853302,null,19233841,High Throughput|Low Throughput,0.9
PDI1,850314,DIG2,852091,null,19233841,High Throughput,0.5
PDI1,850314,IRE1,856478,null,19233841,Low Throughput,0.8
PDI1,850314,SEC66,852469,null,19233841,High Throughput|Low Throughput,0.9
PDI1,850314,MSI1,852494,null,19233841,High Throughput,0.5
PDI1,850314,VPS35,853287,null,19233841,High Throughput|Low Throughput,0.9
PDI1,850314,SNT309,856216,null,19233841,High Throughput,0.5
PDI1,850314,RAD2,853174,null,19233841,High Throughput,0.5
PDI1,850314,SBH1,856821,null,19233841,High Throughput|Low Throughput,0.9
PDI1,850314,SYS1,853453,null,19233841,High Throughput|Low Throughput,0.9
PDI1,850314,MSC1,854911,null,19233841,High Throughput,0.5
PDI1,850314,ERV41,854935,null,19233841,High Throughput,0.5
PDI1,850314,HOM6,853604,null,19233841,High Throughput,0.5
PDI1,850314,RAV1,853490,null,19233841,High Throughput|Low Throughput,0.9
PDI1,850314,SEI1,851120,null,19233841,High Throughput|Low Throughput,0.9
PDI1,850314,VPS25,853566,null,19233841,High Throughput|Low Throughput,0.9
PDI1,850314,VPS17,854300,null,19233841,High Throughput|Low Throughput,0.9
PDI1,850314,APM3,852591,null,19233841,High Throughput|Low Throughput,0.9
PDI1,850314,EMC3,853628,null,19233841,High Throughput,0.5
PDI1,850314,VPS29,856403,null,19233841,High Throughput|Low Throughput,0.9
PDI1,850314,NCS6,852661,null,19233841,High Throughput,0.5
PDI1,850314,VTC1,856803,null,19233841,High Throughput|Low Throughput,0.9
PDI1,850314,MRPL16,852242,null,19233841,High Throughput,0.5
PDI1,850314,PKR1,855153,null,19233841,High Throughput|Low Throughput,0.9
PDI1,850314,SAT4,850366,null,19233841,High Throughput,0.5
PDI1,850314,ARL1,852462,null,19233841,High Throughput|Low Throughput,0.9
PDI1,850314,SHP1,852222,null,19233841,High Throughput,0.5
PDI1,850314,SPF1,856681,null,19233841,High Throughput,0.5
PDI1,850314,ERV46,851256,null,19233841,High Throughput|Low Throughput,0.9
PDI1,850314,RRN5,850832,null,19233841,High Throughput,0.5
PDI1,850314,SHR3,851314,null,19233841,High Throughput|Low Throughput,0.9
PDI1,850314,KHA1,853351,null,19233841,High Throughput|Low Throughput,0.9
PDI1,850314,PET122,856897,null,19233841,High Throughput,0.5
PDI1,850314,SSL1,850691,null,19233841,High Throughput,0.5
PDI1,850314,ESS1,853475,null,19233841,High Throughput,0.5
PDI1,850314,SWA2,851918,null,19233841,High Throughput|Low Throughput,0.9
PDI1,850314,VPS21,854256,null,19233841,High Throughput|Low Throughput,0.9
PDI1,850314,ZWF1,855480,null,19233841,High Throughput,0.5
